Узел автоматической подачи оригиналов;5851-3580;5851-3580 - Узел захвата бумаги из автоподатчика документов, в сборе (пластиковая ось в комплекте);['HP LaserJet 3055', 'HP LaserJet M2727nf', 'HP Color LaserJet CM2320 MFP', 'HP LaserJet 3390', 'HP LaserJet M2727nfs', 'HP Color LaserJet CM2320fxi MFP', 'HP LaserJet 3392', 'HP LaserJet Pro 300 color MFP M375nw', 'HP Color LaserJet CM2320nf MFP', 'HP LaserJet M1522n MFP', 'HP LaserJet Pro 400 color MFP M475dn', 'HP LaserJet 3052', 'HP LaserJet M1522nf MFP', 'HP LaserJet Pro 400 color MFP M475dw'];E:\Projects\PycharmProjects\parser_profit\images\hp\5851-3580.jpg
Узел автоматической подачи оригиналов;5851-3580;LT | 5851-3580 - Узел захвата бумаги из автоподатчика документов, в сборе (пластиковая ось в комплекте);['HP LaserJet 3055', 'HP LaserJet M2727nf', 'HP Color LaserJet CM2320 MFP', 'HP LaserJet 3390', 'HP LaserJet M2727nfs', 'HP Color LaserJet CM2320fxi MFP', 'HP LaserJet 3392', 'HP LaserJet Pro 300 color MFP M375nw', 'HP Color LaserJet CM2320nf MFP', 'HP LaserJet M1522n MFP', 'HP LaserJet Pro 400 color MFP M475dn', 'HP LaserJet 3052', 'HP LaserJet M1522nf MFP', 'HP LaserJet Pro 400 color MFP M475dw'];E:\Projects\PycharmProjects\parser_profit\images\hp\5851-3580.jpg
Узел автоматической подачи оригиналов;Q1636-40036;"Q1636-40036 - Петля соединяющая узел автоматической подачи и сканер
Снято с производства";['HP LaserJet 3052', 'HP OfficeJet 6110', 'HP LaserJet 3020', 'HP LaserJet 3055', 'HP OfficeJet 6110xi', 'HP LaserJet 3030', 'HP LaserJet M1522n MFP', 'HP OfficeJet 6150', 'HP LaserJet 3050z', 'HP LaserJet M1522nf MFP'];E:\Projects\PycharmProjects\parser_profit\images\hp\Q1636-40036.jpg
Узел автоматической подачи оригиналов;Q2665-60125;Q2665-60125 - Площадка отделения бумаги из автоподатчика документов, в сборе;['HP LaserJet 3052', 'HP LaserJet M1522nf MFP', 'HP Color LaserJet 2840', 'HP LaserJet 3055', 'HP LaserJet M2727nf', 'HP Color LaserJet CM1312nfi MFP', 'HP LaserJet 3310', 'HP LaserJet M2727nfs', 'HP Color LaserJet CM2320 MFP', 'HP LaserJet 3320', 'HP LaserJet M3027 MFP', 'HP Color LaserJet CM2320fxi MFP', 'HP LaserJet 3320n', 'HP LaserJet M3027x MFP', 'HP Color LaserJet CM2320nf MFP', 'HP LaserJet 3330', 'HP LaserJet M3035 MFP', 'HP Color LaserJet CM3530 MFP', 'HP LaserJet 3380', 'HP LaserJet M3035xs MFP', 'HP Color LaserJet CM3530fs MFP', 'HP LaserJet 3390', 'HP LaserJet Pro 300 color MFP M375nw', 'HP LaserJet 3020', 'HP LaserJet 3392', 'HP LaserJet Pro 400 color MFP M475dn', 'HP LaserJet 3030', 'HP LaserJet M1522n MFP', 'HP LaserJet Pro 400 color MFP M475dw'];E:\Projects\PycharmProjects\parser_profit\images\hp\Q2665-60125.jpg
Узел автоматической подачи оригиналов;Q2665-60125;CN | Q2665-60125 - Площадка отделения бумаги из автоподатчика документов, в сборе;['HP LaserJet 3052', 'HP LaserJet M1522nf MFP', 'HP Color LaserJet 2840', 'HP LaserJet 3055', 'HP LaserJet M2727nf', 'HP Color LaserJet CM1312nfi MFP', 'HP LaserJet 3310', 'HP LaserJet M2727nfs', 'HP Color LaserJet CM2320 MFP', 'HP LaserJet 3320', 'HP LaserJet M3027 MFP', 'HP Color LaserJet CM2320fxi MFP', 'HP LaserJet 3320n', 'HP LaserJet M3027x MFP', 'HP Color LaserJet CM2320nf MFP', 'HP LaserJet 3330', 'HP LaserJet M3035 MFP', 'HP Color LaserJet CM3530 MFP', 'HP LaserJet 3380', 'HP LaserJet M3035xs MFP', 'HP Color LaserJet CM3530fs MFP', 'HP LaserJet 3390', 'HP LaserJet Pro 300 color MFP M375nw', 'HP LaserJet 3020', 'HP LaserJet 3392', 'HP LaserJet Pro 400 color MFP M475dn', 'HP LaserJet 3030', 'HP LaserJet M1522n MFP', 'HP LaserJet Pro 400 color MFP M475dw'];E:\Projects\PycharmProjects\parser_profit\images\hp\Q2665-60125.jpg
Узел автоматической подачи оригиналов;Q3948-60214;"Q3948-60214 - Лоток подачи бумаги автоподатчика документов
Снято с производства";['HP LaserJet 3052', 'HP Color LaserJet 2840', 'HP LaserJet 3055'];E:\Projects\PycharmProjects\parser_profit\images\hp\Q3948-60214.jpg
Узел автоматической подачи оригиналов;Q3948-67904;"Q3948-67904 - Комплект для обслуживания автоподатчика документов (Включает: ролики захвата бумаги в держателе; площадку отделения бумаги; крепёжные винты)
Снято с производства";['HP LaserJet 3052', 'HP LaserJet M2727nf', 'HP Color LaserJet 2840', 'HP LaserJet 3055', 'HP LaserJet M2727nfs', 'HP Color LaserJet CM1312nfi MFP', 'HP LaserJet 3390', 'HP LaserJet Pro 300 color MFP M375nw', 'HP Color LaserJet CM2320 MFP', 'HP LaserJet 3392', 'HP LaserJet Pro 400 color MFP M475dn', 'HP Color LaserJet CM2320fxi MFP', 'HP LaserJet M1522n MFP', 'HP LaserJet Pro 400 color MFP M475dw', 'HP Color LaserJet CM2320nf MFP', 'HP LaserJet M1522nf MFP'];
Узел автоматической подачи оригиналов;Q6502-60117;"Q6502-60117 - Автоподатчик документов, в сборе
Снято с производства";['HP LaserJet 3055'];
Узел автоматической подачи оригиналов;Q6502-67901;"Q6502-67901 - Крышка автоподатчика документов
Снято с производства";['HP LaserJet 3055'];
Подача и захват бумаги;RL1-0266-000CN;RL1-0266-000CN - Ролик захвата бумаги из лотка подачи;['Canon i-SENSYS LBP5100', 'HP Color LaserJet 2605', 'Canon FAXPHONE L120', 'Canon i-SENSYS MF4120', 'HP Color LaserJet 2605dn', 'Canon FAXPHONE L90', 'Canon i-SENSYS MF4140', 'HP Color LaserJet 2605dtn', 'Canon LASER SHOT LBP2900', 'Canon i-SENSYS MF4150', 'HP Color LaserJet CM1015 MFP', 'Canon LASER SHOT LBP2900B', 'Canon i-SENSYS MF4320d', 'HP Color LaserJet CM1017 MFP', 'Canon LASER SHOT LBP2900i', 'Canon i-SENSYS MF4330d', 'HP LaserJet 1010', 'Canon LASER SHOT LBP3000', 'Canon i-SENSYS MF4340d', 'HP LaserJet 1012', 'Canon LASER SHOT LBP5000', 'Canon i-SENSYS MF4350d', 'HP LaserJet 1015', 'Canon LASER SHOT LBP5100', 'Canon i-SENSYS MF4370dn', 'HP LaserJet 1018', 'Canon PC-D450', 'Canon i-SENSYS MF4380dn', 'HP LaserJet 1018 Limited Edition', 'Canon Satera LBP3000', 'Canon imageCLASS D420', 'HP LaserJet 1020', 'Canon Satera LBP3000B', 'Canon imageCLASS D460', 'HP LaserJet 1022', 'Canon Satera LBP5000', 'Canon imageCLASS D480', 'HP LaserJet 1022n', 'Canon Satera LBP5100', 'Canon imageCLASS MF4120', 'HP LaserJet 1022nw', 'Canon Satera MF4120', 'Canon imageCLASS MF4122', 'HP LaserJet 3015', 'Canon Satera MF4150', 'Canon imageCLASS MF4140', 'HP LaserJet 3020', 'Canon i-SENSYS FAX-L100', 'Canon imageCLASS MF4150', 'HP LaserJet 3030', 'Canon i-SENSYS FAX-L120', 'Canon imageCLASS MF4320d', 'HP LaserJet 3050', 'Canon i-SENSYS FAX-L140', 'Canon imageCLASS MF4322d', 'HP LaserJet 3052', 'Canon i-SENSYS FAX-L160', 'Canon imageCLASS MF4350d', 'HP LaserJet 3055', 'Canon i-SENSYS LBP2900', 'Canon imageCLASS MF4352d', 'HP LaserJet M1005 MFP', 'Canon i-SENSYS LBP2900B', 'Canon imageCLASS MF4370dn', 'HP LaserJet M1319f MFP', 'Canon i-SENSYS LBP3000', 'HP Color LaserJet 1600', 'Canon i-SENSYS LBP5000', 'HP Color LaserJet 2600n'];E:\Projects\PycharmProjects\parser_profit\images\hp\RL1-0266-000CN.jpg
